0.00 1.00 4116176.00 665910.50 -0.87 0.17 12.50 0 4.00 9.00 1.00 34.00
0.00 1.00 4116158.50 665893.00 -0.87 0.21 14.00 0 4.00 9.00 1.00 35.00
0.00 1.00 4116176.00 665875.50 -0.81 0.18 14.50 0 4.00 9.00 1.00 36.00
1.00 1.00 4116375.50 665801.00 0.99 0.31 14.00 1 4.00 5.00 1.00 37.00
0.00 1.00 4116358.00 665818.50 0.95 0.31 14.75 1 4.00 9.00 1.00 38.00
0.00 1.00 4116340.50 665801.00 0.98 0.25 17.75 0 4.00 5.00 1.00 39.00
1.00 1.00 4116358.00 665783.50 0.99 0.27 15.25 1 4.00 5.00 1.00 40.00
1.00 1.00 4115924.50 665275.00 -0.87 0.53 23.25 1 4.00 6.00 1.00 41.00
0.00 1.00 4115907.00 665292.50 -0.93 0.54 26.00 1 4.00 4.00 1.00 42.00
0.00 1.00 4115889.50 665275.00 -0.64 0.62 17.75 1 4.00 4.00 1.00 43.00
0.00 1.00 4115907.00 665257.50 -0.28 0.56 19.75 1 4.00 6.00 1.00 44.00
0.00 1.00 4115731.50 665172.00 0.98 0.66 19.00 1 4.00 3.00 1.00 45.00
0.00 0.00 4115714.00 665189.50 0.89 0.63 19.00 1 4.00 3.00 1.00 46.00
0.00 1.00 4115696.50 665172.00 0.96 0.58 22.50 1 4.00 3.00 1.00 47.00
0.00 1.00 4115714.00 665154.50 0.97 0.57 22.50 1 4.00 3.00 1.00 48.00
0.00 0.00 4115672.50 665341.00 0.29 0.68 9.75 1 4.00 2.00 1.00 49.00
0.00 1.00 4115655.00 665358.50 -0.32 0.64 15.00 1 4.00 3.00 1.00 50.00
0.00 0.00 4115637.50 665341.00 0.58 0.64 12.50 1 4.00 2.00 1.00 51.00
0.00 1.00 4115655.00 665323.50 0.77 0.67 11.00 1 4.00 2.00 1.00 52.00
1.00 1.00 4115931.50 665559.00 -0.98 0.47 22.25 1 4.00 6.00 1.00 53.00
0.00 1.00 4115914.00 665576.50 -0.35 0.54 24.50 1 4.00 4.00 1.00 54.00
0.00 1.00 4115896.50 665559.00 -0.87 0.56 21.75 1 4.00 4.00 1.00 55.00
0.00 1.00 4115914.00 665541.50 -0.99 0.59 22.25 1 4.00 4.00 1.00 56.00
0.00 1.00 4115815.50 665775.00 -0.84 0.45 15.00 1 4.00 6.00 1.00 57.00
0.00 1.00 4115798.00 665792.50 -0.97 0.48 20.00 1 4.00 4.00 1.00 58.00
0.00 1.00 4115780.50 665775.00 -0.87 0.55 18.00 1 4.00 4.00 1.00 59.00
0.00 1.00 4115798.00 665757.50 -0.37 0.49 19.50 1 4.00 4.00 1.00 60.00
0.00 1.00 4115971.50 665762.00 -0.11 0.42 22.00 1 4.00 6.00 1.00 61.00
1.00 1.00 4115954.00 665779.50 -0.01 0.30 28.25 1 4.00 6.00 1.00 62.00
0.00 1.00 4115936.50 665762.00 -0.09 0.32 28.50 1 4.00 6.00 1.00 63.00
0.00 1.00 4115954.00 665744.50 -0.10 0.41 25.75 1 4.00 6.00 1.00 64.00
0.00 1.00 4115748.50 666079.00 -0.95 0.54 6.50 1 4.00 2.00 1.00 65.00
0.00 1.00 4115731.00 666096.50 0.07 0.53 6.75 1 4.00 2.00 1.00 66.00
0.00 1.00 4115713.50 666079.00 0.14 0.53 9.50 1 4.00 2.00 1.00 67.00
0.00 1.00 4115731.00 666061.50 -0.24 0.56 5.50 1 4.00 2.00 1.00 68.00
0.00 1.00 4115895.50 665401.00 -0.41 0.77 6.00 1 4.00 2.00 1.00 69.00
0.00 1.00 4115878.00 665418.50 -0.73 0.78 5.75 1 4.00 2.00 1.00 70.00
0.00 1.00 4115860.50 665401.00 -0.44 0.79 8.00 1 4.00 2.00 1.00 71.00
0.00 1.00 4115878.00 665383.50 -0.14 0.77 6.75 1 4.00 2.00 1.00 72.00
0.00 0.00 4115609.50 666082.00 0.69 0.31 16.00 1 4.00 5.00 1.00 73.00
0.00 1.00 4115592.00 666099.50 0.69 0.25 19.50 1 4.00 5.00 1.00 74.00
0.00 1.00 4115574.50 666082.00 0.71 0.17 16.00 1 4.00 5.00 1.00 75.00
0.00 0.00 4115592.00 666064.50 0.80 0.24 22.50 1 4.00 5.00 1.00 76.00
1.00 1.00 4115464.50 666035.00 -0.61 0.24 16.50 1 4.00 6.00 1.00 77.00
1.00 1.00 4115447.00 666052.50 -0.96 0.22 8.00 1 4.00 6.00 1.00 78.00
0.00 1.00 4115429.50 666035.00 -0.97 0.26 12.25 1 4.00 6.00 1.00 79.00
0.00 1.00 4115447.00 666017.50 -0.57 0.29 12.75 1 4.00 6.00 1.00 80.00
0.00 0.00 4115653.50 665641.00 0.99 0.53 19.25 1 4.00 3.00 1.00 81.00
0.00 1.00 4115636.00 665658.50 0.88 0.53 20.50 1 4.00 3.00 1.00 82.00
0.00 1.00 4115618.50 665641.00 0.98 0.45 19.75 1 4.00 3.00 1.00 83.00
0.00 1.00 4115636.00 665623.50 0.99 0.47 22.50 1 4.00 3.00 1.00 84.00
1.00 1.00 4115576.50 665852.00 -0.54 0.45 20.00 1 4.00 4.00 1.00 85.00
1.00 1.00 4115559.00 665869.50 -0.74 0.39 16.75 1 4.00 6.00 1.00 86.00
0.00 1.00 4115541.50 665852.00 -0.87 0.43 13.00 1 4.00 4.00 1.00 87.00
0.00 1.00 4115559.00 665834.50 -0.54 0.48 21.75 1 4.00 4.00 1.00 88.00
0.00 1.00 4115494.50 665658.00 0.62 0.64 8.75 1 4.00 2.00 1.00 89.00
0.00 1.00 4115477.00 665675.50 0.58 0.67 3.75 1 4.00 2.00 1.00 90.00
0.00 1.00 4115459.50 665658.00 0.74 0.65 6.75 1 4.00 2.00 1.00 91.00
0.00 1.00 4115477.00 665640.50 0.45 0.61 13.25 1 4.00 2.00 1.00 92.00
0.00 1.00 4115333.50 665775.00 0.48 0.60 6.50 1 4.00 2.00 1.00 93.00
0.00 1.00 4115316.00 665792.50 0.12 0.57 9.00 1 4.00 2.00 1.00 94.00
0.00 1.00 4115298.50 665775.00 0.19 0.57 7.00 1 4.00 2.00 1.00 95.00
0.00 0.00 4115316.00 665757.50 0.89 0.59 5.50 1 4.00 2.00 1.00 96.00
0.00 1.00 4115246.50 665923.00 0.99 0.35 24.00 1 4.00 3.00 1.00 97.00
0.00 1.00 4115229.00 665940.50 0.98 0.32 19.75 1 4.00 3.00 1.00 98.00
0.00 1.00 4115211.50 665923.00 0.97 0.26 15.50 1 4.00 5.00 1.00 99.00
0.00 1.00 4115229.00 665905.50 0.99 0.26 17.75 1 4.00 5.00 1.00 100.00
0.00 1.00 4116111.50 666481.00 0.78 0.10 16.50 0 4.00 5.00 1.00 101.00
0.00 1.00 4116094.00 666498.50 0.72 0.05 16.25 0 4.00 9.00 1.00 102.00
0.00 1.00 4116076.50 666481.00 0.78 0.02 15.75 0 4.00 5.00 1.00 103.00
1.00 1.00 4116094.00 666463.50 0.82 0.04 16.00 0 4.00 5.00 1.00 104.00
0.00 1.00 4116224.50 666238.00 0.99 0.10 19.25 0 4.00 5.00 1.00 105.00
0.00 1.00 4116207.00 666255.50 0.99 0.13 24.25 0 4.00 5.00 1.00 106.00
1.00 1.00 4116189.50 666238.00 0.99 0.03 13.75 0 4.00 5.00 1.00 107.00
1.00 1.00 4116207.00 666220.50 0.83 0.05 14.25 0 4.00 5.00 1.00 108.00
0.00 1.00 4116130.50 666128.00 -0.96 0.19 16.50 0 4.00 6.00 1.00 109.00
1.00 1.00 4116113.00 666145.50 -0.99 0.20 13.00 1 4.00 6.00 1.00 110.00
1.00 1.00 4116095.50 666128.00 -0.99 0.24 12.00 1 4.00 9.00 1.00 111.00
1.00 1.00 4116113.00 666110.50 -0.96 0.24 13.25 1 4.00 6.00 1.00 112.00
0.00 1.00 4115953.50 666276.00 -0.33 0.11 19.50 0 4.00 8.00 1.00 113.00
0.00 1.00 4115936.00 666293.50 -0.44 0.17 16.50 1 4.00 6.00 1.00 114.00
0.00 1.00 4115918.50 666276.00 -0.37 0.19 16.50 1 4.00 6.00 1.00 115.00
0.00 1.00 4115936.00 666258.50 -0.38 0.13 20.50 1 4.00 6.00 1.00 116.00
1.00 1.00 4115316.50 666212.00 -0.49 0.37 20.00 1 4.00 6.00 1.00 117.00
0.00 1.00 4115299.00 666229.50 -0.53 0.27 24.25 1 4.00 6.00 1.00 118.00
1.00 1.00 4115281.50 666212.00 -0.69 0.32 24.00 1 4.00 6.00 1.00 119.00
0.00 1.00 4115299.00 666194.50 -0.58 0.40 21.75 1 4.00 6.00 1.00 120.00
0.00 1.00 4115015.50 665985.00 0.72 0.41 22.50 1 4.00 3.00 1.00 121.00
0.00 1.00 4114998.00 666002.50 0.43 0.35 21.50 1 4.00 3.00 1.00 122.00
0.00 1.00 4114980.50 665985.00 0.52 0.31 17.25 1 4.00 3.00 1.00 123.00
0.00 1.00 4114998.00 665967.50 0.89 0.35 17.75 1 4.00 3.00 1.00 124.00
1.00 1.00 4115034.50 666289.00 -0.99 0.38 14.50 1 4.00 6.00 1.00 125.00
1.00 1.00 4115017.00 666306.50 -0.99 0.37 17.00 1 4.00 6.00 1.00 126.00
1.00 1.00 4114999.50 666289.00 -0.99 0.43 10.25 1 4.00 9.00 1.00 127.00
1.00 1.00 4115017.00 666271.50 -0.95 0.42 11.00 1 4.00 9.00 1.00 128.00
0.00 1.00 4114883.50 666273.00 0.99 0.33 21.50 1 4.00 5.00 1.00 129.00
0.00 1.00 4114866.00 666290.50 0.99 0.32 20.00 1 4.00 5.00 1.00 130.00
0.00 0.00 4114848.50 666273.00 0.99 0.26 18.00 1 4.00 5.00 1.00 131.00
0.00 1.00 4114866.00 666255.50 0.99 0.25 16.00 1 4.00 5.00 1.00 132.00
0.00 1.00 4114797.50 666160.00 0.08 0.43 4.50 1 4.00 9.00 1.00 133.00
0.00 1.00 4114780.00 666177.50 0.17 0.41 6.50 1 4.00 9.00 1.00 134.00
0.00 0.00 4114762.50 666160.00 0.74 0.39 12.00 1 4.00 9.00 1.00 135.00
1.00 1.00 4114780.00 666142.50 0.53 0.42 9.00 1 4.00 9.00 1.00 136.00
0.00 1.00 4114630.50 666236.00 0.01 0.07 14.00 1 4.00 12.00 1.00 137.00
0.00 1.00 4114613.00 666253.50 0.07 0.16 16.50 1 4.00 7.00 1.00 138.00
0.00 1.00 4114595.50 666236.00 0.32 0.13 17.00 1 4.00 7.00 1.00 139.00
0.00 1.00 4114613.00 666218.50 0.30 0.06 11.75 1 4.00 7.00 1.00 140.00
1.00 1.00 4114594.50 666093.00 -0.78 0.24 24.50 1 4.00 4.00 1.00 141.00
0.00 1.00 4114577.00 666110.50 -0.76 0.18 20.75 1 4.00 6.00 1.00 142.00
1.00 1.00 4114559.50 666093.00 -0.77 0.25 24.00 1 4.00 6.00 1.00 143.00
1.00 1.00 4114577.00 666075.50 -0.75 0.29 18.75 1 4.00 4.00 1.00 144.00
0.00 1.00 4114682.50 665955.00 0.91 0.24 19.00 1 4.00 3.00 1.00 145.00
0.00 0.00 4114665.00 665972.50 0.94 0.26 18.00 1 4.00 3.00 1.00 146.00
0.00 1.00 4114647.50 665955.00 0.93 0.20 21.00 1 4.00 7.00 1.00 147.00
0.00 1.00 4114665.00 665937.50 0.95 0.15 20.00 1 4.00 7.00 1.00 148.00
0.00 1.00 4115198.50 666176.00 -0.92 0.52 13.50 1 4.00 9.00 1.00 149.00
0.00 1.00 4115181.00 666193.50 -0.72 0.50 10.75 1 4.00 9.00 1.00 150.00
0.00 1.00 4115163.50 666176.00 -0.63 0.53 11.25 1 4.00 9.00 1.00 151.00
1.00 1.00 4115181.00 666158.50 -0.78 0.56 5.50 1 4.00 9.00 1.00 152.00
0.00 1.00 4115054.50 665799.00 0.39 0.24 21.00 1 4.00 5.00 1.00 153.00
0.00 1.00 4115037.00 665816.50 0.40 0.31 15.75 1 4.00 5.00 1.00 154.00
0.00 1.00 4115019.50 665799.00 0.74 0.26 19.00 1 4.00 5.00 1.00 155.00
0.00 1.00 4115037.00 665781.50 0.49 0.18 21.25 1 4.00 5.00 1.00 156.00
0.00 1.00 4114871.50 665834.00 0.28 0.08 11.75 1 4.00 5.00 1.00 157.00
0.00 1.00 4114854.00 665851.50 0.45 0.12 15.75 1 4.00 7.00 1.00 158.00
0.00 1.00 4114836.50 665834.00 0.52 0.10 12.00 1 4.00 5.00 1.00 159.00
0.00 1.00 4114854.00 665816.50 0.33 0.07 7.50 1 4.00 5.00 1.00 160.00
0.00 1.00 4115243.50 665620.00 0.50 0.32 16.00 1 4.00 5.00 1.00 161.00
0.00 1.00 4115226.00 665637.50 0.79 0.36 12.50 1 4.00 5.00 1.00 162.00
0.00 0.00 4115208.50 665620.00 0.92 0.31 15.50 1 4.00 5.00 1.00 163.00
0.00 1.00 4115226.00 665602.50 0.75 0.27 17.00 1 4.00 5.00 1.00 164.00
0.00 1.00 4114940.50 665444.00 -0.03 0.49 10.75 1 4.00 2.00 1.00 165.00
0.00 0.00 4114923.00 665461.50 -0.08 0.44 13.50 1 4.00 2.00 1.00 166.00
0.00 1.00 4114905.50 665444.00 -0.85 0.45 14.50 1 4.00 2.00 1.00 167.00
0.00 1.00 4114923.00 665426.50 -0.55 0.49 11.00 1 4.00 2.00 1.00 168.00
0.00 1.00 4115073.50 665470.00 -0.83 0.36 21.75 1 4.00 6.00 1.00 169.00
0.00 1.00 4115056.00 665487.50 -0.68 0.27 26.00 1 4.00 6.00 1.00 170.00
1.00 1.00 4115038.50 665470.00 -0.81 0.37 23.50 1 4.00 6.00 1.00 171.00
1.00 1.00 4115056.00 665452.50 -0.76 0.42 18.00 1 4.00 6.00 1.00 172.00
0.00 1.00 4114769.50 665550.00 -0.50 0.42 1.00 1 4.00 1.00 1.00 173.00
0.00 1.00 4114752.00 665567.50 -0.34 0.42 1.00 1 4.00 1.00 1.00 174.00
0.00 1.00 4114734.50 665550.00 0.99 0.41 7.50 1 4.00 2.00 1.00 175.00
0.00 0.00 4114752.00 665532.50 0.99 0.42 4.50 1 4.00 2.00 1.00 176.00
0.00 1.00 4114646.50 665763.00 -0.82 0.08 20.50 1 4.00 6.00 1.00 177.00
0.00 1.00 4114629.00 665780.50 -0.80 0.04 15.25 1 4.00 6.00 1.00 178.00
1.00 1.00 4114611.50 665763.00 -0.57 0.09 19.50 1 4.00 6.00 1.00 179.00
1.00 0.00 4114629.00 665745.50 -0.74 0.14 19.00 1 4.00 6.00 1.00 180.00
0.00 0.00 4114605.50 665662.00 0.83 0.18 23.00 1 4.00 5.00 1.00 181.00
0.00 0.00 4114588.00 665679.50 0.76 0.13 22.00 1 4.00 5.00 1.00 182.00
0.00 0.00 4114570.50 665662.00 0.73 0.05 21.50 1 4.00 5.00 1.00 183.00
0.00 1.00 4114588.00 665644.50 0.76 0.11 19.25 1 4.00 5.00 1.00 184.00
1.00 1.00 4114519.50 665518.00 -0.96 6.756757e-03 8.25 0 2.00 6.00 1.00 185.00
0.00 1.00 4114502.00 665535.50 -0.90 0.02 13.75 0 2.00 6.00 1.00 186.00
0.00 1.00 4114484.50 665518.00 -0.82 0.09 20.00 0 2.00 6.00 1.00 187.00
0.00 1.00 4114502.00 665500.50 -0.86 0.05 13.50 0 2.00 6.00 1.00 188.00
0.00 1.00 4114451.50 665586.00 -0.97 0.12 18.25 1 2.00 9.00 1.00 189.00
0.00 1.00 4114434.00 665603.50 -0.82 0.11 11.50 1 2.00 9.00 1.00 190.00
0.00 1.00 4114416.50 665586.00 -0.49 0.15 11.75 1 2.00 9.00 1.00 191.00
0.00 1.00 4114434.00 665568.50 -0.74 0.18 9.75 1 2.00 9.00 1.00 192.00
0.00 0.00 4114757.50 665294.00 0.96 0.22 21.75 1 4.00 5.00 1.00 193.00
0.00 0.00 4114740.00 665311.50 0.92 0.17 18.25 1 4.00 5.00 1.00 194.00
0.00 1.00 4114722.50 665294.00 0.94 0.12 7.75 1 4.00 5.00 1.00 195.00
0.00 1.00 4114740.00 665276.50 0.99 0.13 12.50 1 4.00 5.00 1.00 196.00
0.00 0.00 4114913.50 665209.00 0.97 0.42 21.75 1 4.00 3.00 1.00 197.00
0.00 0.00 4114896.00 665226.50 0.99 0.44 22.50 1 4.00 3.00 1.00 198.00
0.00 0.00 4114878.50 665209.00 0.99 0.36 20.50 1 4.00 5.00 1.00 199.00
0.00 0.00 4114896.00 665191.50 0.96 0.33 21.50 1 4.00 5.00 1.00 200.00
0.00 1.00 4115036.50 665254.00 -0.96 0.63 2.50 1 4.00 1.00 1.00 201.00
0.00 0.00 4115019.00 665271.50 -0.65 0.63 1.00 1 4.00 1.00 1.00 202.00
0.00 0.00 4115001.50 665254.00 0.63 0.63 2.00 1 4.00 1.00 1.00 203.00
0.00 0.00 4115019.00 665236.50 0.91 0.63 3.25 1 4.00 1.00 1.00 204.00
0.00 1.00 4114913.50 665104.00 -0.70 0.32 26.00 1 4.00 6.00 1.00 205.00
0.00 1.00 4114896.00 665121.50 -0.76 0.28 22.00 1 4.00 6.00 1.00 206.00
0.00 1.00 4114878.50 665104.00 -0.82 0.33 24.75 1 4.00 6.00 1.00 207.00
0.00 1.00 4114896.00 665086.50 -0.73 0.41 26.50 1 4.00 6.00 1.00 208.00
0.00 1.00 4115085.50 665044.00 -0.76 0.56 18.00 1 4.00 4.00 1.00 209.00
0.00 1.00 4115068.00 665061.50 -0.81 0.54 17.50 1 4.00 4.00 1.00 210.00
0.00 1.00 4115050.50 665044.00 -0.52 0.56 14.00 1 4.00 4.00 1.00 211.00
0.00 1.00 4115068.00 665026.50 -0.61 0.61 17.00 1 4.00 4.00 1.00 212.00
0.00 0.00 4115290.50 664878.00 0.99 0.69 21.75 1 4.00 3.00 1.00 213.00
0.00 0.00 4115273.00 664895.50 0.97 0.69 22.50 1 4.00 3.00 1.00 214.00
0.00 0.00 4115255.50 664878.00 0.90 0.60 17.00 1 4.00 3.00 1.00 215.00
0.00 1.00 4115273.00 664860.50 0.99 0.59 19.25 1 4.00 3.00 1.00 216.00
0.00 1.00 4115410.50 665027.00 -0.98 0.60 14.25 1 4.00 4.00 1.00 217.00
0.00 1.00 4115393.00 665044.50 -0.51 0.64 16.50 1 4.00 4.00 1.00 218.00
0.00 1.00 4115375.50 665027.00 -0.74 0.67 16.50 1 4.00 4.00 1.00 219.00
0.00 1.00 4115393.00 665009.50 -0.98 0.67 15.25 1 4.00 4.00 1.00 220.00
0.00 1.00 4115396.50 665279.00 -0.99 0.39 15.75 1 4.00 9.00 1.00 221.00
0.00 1.00 4115379.00 665296.50 -0.93 0.38 16.00 1 4.00 6.00 1.00 222.00
0.00 1.00 4115361.50 665279.00 -0.86 0.45 15.75 1 4.00 6.00 1.00 223.00
0.00 1.00 4115379.00 665261.50 -0.98 0.46 14.50 1 4.00 9.00 1.00 224.00
0.00 1.00 4115528.50 664808.00 -0.75 0.96 7.75 1 4.00 2.00 1.00 225.00
0.00 1.00 4115511.00 664825.50 -0.59 0.94 7.75 1 4.00 2.00 1.00 226.00
0.00 1.00 4115493.50 664808.00 -0.36 0.95 7.50 1 4.00 2.00 1.00 227.00
0.00 0.00 4115511.00 664790.50 -0.55 0.98 7.25 1 4.00 2.00 1.00 228.00
0.00 1.00 4115706.50 664900.00 -0.91 0.65 19.50 1 4.00 4.00 1.00 229.00
0.00 1.00 4115689.00 664917.50 -0.84 0.63 19.75 1 4.00 4.00 1.00 230.00
0.00 1.00 4115671.50 664900.00 -0.31 0.67 17.50 1 4.00 4.00 1.00 231.00
0.00 1.00 4115689.00 664882.50 -0.81 0.71 16.50 1 4.00 4.00 1.00 232.00
0.00 1.00 4115134.50 664671.00 -0.44 0.71 11.75 1 2.00 2.00 1.00 233.00
0.00 1.00 4115117.00 664688.50 -0.51 0.67 14.25 1 2.00 2.00 1.00 234.00
0.00 0.00 4115099.50 664671.00 0.28 0.68 11.50 1 2.00 2.00 1.00 235.00
0.00 1.00 4115117.00 664653.50 0.05 0.72 12.75 1 2.00 2.00 1.00 236.00
0.00 1.00 4115042.50 664761.00 -0.38 0.48 18.50 1 2.00 6.00 1.00 237.00
0.00 1.00 4115025.00 664778.50 -0.32 0.41 19.00 1 2.00 6.00 1.00 238.00
0.00 0.00 4115007.50 664761.00 0.25 0.42 18.75 1 2.00 5.00 1.00 239.00
0.00 0.00 4115025.00 664743.50 0.26 0.48 18.50 1 2.00 5.00 1.00 240.00
0.00 1.00 4114986.50 664566.00 -0.68 0.47 10.75 1 2.00 4.00 1.00 241.00
0.00 1.00 4114969.00 664583.50 -0.81 0.51 15.75 1 2.00 4.00 1.00 242.00
0.00 1.00 4114951.50 664566.00 -0.76 0.58 17.75 1 2.00 4.00 1.00 243.00
0.00 1.00 4114969.00 664548.50 -0.62 0.50 15.00 1 2.00 4.00 1.00 244.00
0.00 0.00 4115142.50 664417.00 0.87 0.78 25.25 1 2.00 3.00 1.00 245.00
0.00 0.00 4115125.00 664434.50 0.80 0.74 31.50 1 2.00 3.00 1.00 246.00
0.00 0.00 4115107.50 664417.00 0.74 0.64 31.50 1 2.00 3.00 1.00 247.00
0.00 0.00 4115125.00 664399.50 0.83 0.70 24.50 1 2.00 3.00 1.00 248.00
0.00 1.00 4115087.50 664247.00 -0.85 0.73 26.25 1 2.00 4.00 1.00 249.00
0.00 1.00 4115070.00 664264.50 -0.80 0.81 27.50 1 2.00 4.00 1.00 250.00
0.00 0.00 4115052.50 664247.00 -0.84 0.90 15.75 1 2.00 4.00 1.00 251.00
0.00 1.00 4115070.00 664229.50 -0.91 0.85 24.50 1 2.00 4.00 1.00 252.00
0.00 0.00 4114790.50 664546.00 0.52 0.54 27.00 1 2.00 3.00 1.00 253.00
0.00 1.00 4114773.00 664563.50 0.48 0.43 22.50 1 2.00 3.00 1.00 254.00
0.00 1.00 4114755.50 664546.00 -0.37 0.42 10.00 1 2.00 4.00 1.00 255.00
0.00 0.00 4114773.00 664528.50 0.57 0.46 20.00 1 2.00 3.00 1.00 256.00
0.00 0.00 4114842.50 664702.00 0.23 0.46 20.50 1 2.00 3.00 1.00 257.00
0.00 1.00 4114825.00 664719.50 0.30 0.36 31.50 1 2.00 5.00 1.00 258.00
0.00 1.00 4114807.50 664702.00 0.13 0.34 26.00 1 2.00 5.00 1.00 259.00
0.00 0.00 4114825.00 664684.50 0.39 0.44 26.50 1 2.00 5.00 1.00 260.00
0.00 1.00 4114640.50 664789.00 -0.99 0.55 8.25 1 2.00 2.00 1.00 261.00
0.00 1.00 4114623.00 664806.50 -0.89 0.54 8.00 1 2.00 2.00 1.00 262.00
0.00 1.00 4114605.50 664789.00 -0.71 0.56 3.50 1 2.00 2.00 1.00 263.00
0.00 1.00 4114623.00 664771.50 -0.92 0.56 2.00 1 2.00 2.00 1.00 264.00
0.00 1.00 4114762.50 664972.00 0.92 0.24 15.00 1 4.00 5.00 1.00 265.00
0.00 1.00 4114745.00 664989.50 0.86 0.22 18.50 1 4.00 5.00 1.00 266.00
0.00 1.00 4114727.50 664972.00 0.90 0.17 11.50 0 2.00 5.00 1.00 267.00
0.00 1.00 4114745.00 664954.50 0.93 0.18 16.50 0 2.00 5.00 1.00 268.00
0.00 1.00 4114603.50 665099.00 -0.83 0.18 12.75 0 2.00 6.00 1.00 269.00
0.00 1.00 4114586.00 665116.50 -0.86 0.20 12.25 1 2.00 9.00 1.00 270.00
0.00 1.00 4114568.50 665099.00 -0.93 0.25 18.75 1 2.00 6.00 1.00 271.00
1.00 1.00 4114586.00 665081.50 -0.83 0.22 21.00 1 2.00 6.00 1.00 272.00
0.00 1.00 4114468.50 665033.00 -0.90 0.49 7.50 1 2.00 2.00 1.00 273.00
0.00 1.00 4114451.00 665050.50 -0.95 0.50 7.50 1 2.00 2.00 1.00 274.00
0.00 0.00 4114433.50 665033.00 -0.82 0.52 6.00 1 2.00 2.00 1.00 275.00
0.00 1.00 4114451.00 665015.50 -0.73 0.51 5.50 1 2.00 2.00 1.00 276.00
0.00 1.00 4114499.50 665165.00 -0.95 0.23 15.75 1 2.00 6.00 1.00 277.00
0.00 1.00 4114482.00 665182.50 -0.99 0.25 16.50 1 2.00 6.00 1.00 278.00
0.00 1.00 4114464.50 665165.00 -0.99 0.32 21.50 1 2.00 6.00 1.00 279.00
0.00 1.00 4114482.00 665147.50 -0.93 0.30 18.75 1 2.00 6.00 1.00 280.00
0.00 1.00 4114375.50 665238.00 -0.79 0.49 12.50 1 2.00 4.00 1.00 281.00
0.00 1.00 4114358.00 665255.50 -0.92 0.51 9.50 1 2.00 2.00 1.00 282.00
